ID,Name,Description,Contributor,Citation,Version,Creators,Contributors,DOI,Concept_DOI,Concept_ID,Date_Created,Date_Updated,Communities,License,Zenodo_Link,Zenodo_ID,Zenodo_Keywords,Zenodo_Type,GitHub_Link
10392172,"CLDF dataset derived from Luangthongkum's ""Proto-Karen Phonology and Lexicon"" from 2019","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Luangthongkum, T. (2019). A View on Proto-Karen Phonology and Lexicon, Journal of Southest Asian Linguistics Society, 12.1, i-lii. doi: http://hdl.handle.net/10524/52441</p>
</blockquote>",,,v1.0,"Luangthongkum, T.",Johann-Mattis List,10.5281/zenodo.10392172,10.5281/zenodo.6538459,6538459,2023-12-15T16:54:41.214082+00:00,2023-12-15T16:54:41.441886+00:00,lexibank,cc-by-nc-nd-4.0,https://zenodo.org/records/10392172,10392172,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/luangthongkumkaren/tree/v1.0
10245745,CLDF dataset derived from the Leipzig Glossing Rules,The Leipzig Glossing Rules,,,v1.0,Bernard Comrie ; Martin Haspelmath ; Balthasar Bickel,Robert Forkel,10.5281/zenodo.10245745,10.5281/zenodo.10245744,10245744,2023-12-01T11:57:09.945362+00:00,2023-12-01T11:57:10.090794+00:00,cldf-datasets,cc-by-4.0,https://zenodo.org/records/10245745,10245745,cldf:Generic;linguistics,dataset,https://github.com/cldf-datasets/lgr/tree/v1.0
10214016,"CLDF dataset derived from Oliveira's ""Contribuições para a Reconstrução do Protopáno"" from 2014","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Oliveira, Sanderson Castro Soares de. 2014. Contribuições para a reconstrução do Protopáno. Universidade de Brasília, Brasília.</p>
</blockquote>",,,v1.2.0,"Oliveira, Sanderson",Frederic Blum ; Carlos M. B. Ugarte ; Johann-Mattis List,10.5281/zenodo.10214016,10.5281/zenodo.8058800,8058800,2023-11-28T15:35:06.092045+00:00,2023-11-28T15:35:06.518039+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/10214016,10214016,cldf:Wordlist;linguistics,dataset,https://github.com/pano-tacanan-history/oliveiraprotopanoan/tree/v1.2.0
10212485,"CLDF dataset derived from Girard's ""Proto-Takanan Phonology"" from 1971","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Girard, Victor (1971): Proto-Takanan Phonology. University of California Press, Berkeley.</p>
</blockquote>",,,v1.0.0,Victor Girard,Frederic Blum ; Carlos M. B. Ugarte ; Johann-Mattis List,10.5281/zenodo.10212485,10.5281/zenodo.10212484,10212484,2023-11-28T08:23:05.209940+00:00,2023-11-28T08:23:05.335402+00:00,,cc-by-4.0,https://zenodo.org/records/10212485,10212485,cldf:Wordlist;linguistics,dataset,https://github.com/pano-tacanan-history/girardprototakanan/tree/v1.0.0
10212481,"CLDF dataset derived from Valenzuela, Pilar and Roberto Zariquiey's "" Language classification in Western Amazonia: advances in favor of the Pano-Takana Hypothesis"" from 2023","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Valenzuela, Pilar and Zariquiey, Roberto (2023). Language classification in Western Amazonia: advances in favor of the Pano-Takana Hypothesis. LIAMES: Línguas Indígenas Americanas, Campinas, SP. https://doi.org/10.20396/liames.v23i00.8670150</p>
</blockquote>",,,v1.0.0,Pilar Valenzuela ; Roberto Zariquiey,Frederic Blum ; Carlos M. B. Ugarte,10.5281/zenodo.10212481,10.5281/zenodo.10212480,10212480,2023-11-28T08:22:57.897432+00:00,2023-11-28T08:22:58.018559+00:00,,cc-by-4.0,https://zenodo.org/records/10212481,10212481,cldf:Wordlist;linguistics,dataset,https://github.com/pano-tacanan-history/valenzuelazariquieypanotakana/tree/v1.0.0
10201125,D-PLACE dataset derived from Binford 2001 'Constructing Frames of Reference',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Binford, L. 2001. Constructing Frames of Reference: An Analytical Method for Archaeological Theory Building Using Hunter-gatherer and Environmental Data Sets. University of California Press</p>
</blockquote>",,,v3.0.1,Lewis R. Binford,Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10201125,10.5281/zenodo.10171857,10171857,2023-11-23T14:03:28.268657+00:00,2023-11-23T14:03:28.444611+00:00,dplace,cc-by-nc-4.0,https://zenodo.org/records/10201125,10201125,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-binford/tree/v3.0.1
10201104,D-PLACE dataset derived from Jorgensen 1980 'Western Indians',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Jorgensen, JG. 1980. Western Indians: Comparative Environments, Languages, and Cultures of 172 Western American Indian Tribes. San Francisco: W.H. Freeman and Company.</p>
</blockquote>",,,v3.0,"Jorgensen, JG",Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10201104,10.5281/zenodo.10201103,10201103,2023-11-23T13:58:19.600991+00:00,2023-11-23T13:58:20.497798+00:00,dplace,cc-by-nc-4.0,https://zenodo.org/records/10201104,10201104,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-wnai/tree/v3.0
10201087,D-PLACE dataset derived from Olson et al. 2001 'Terrestrial Ecoregions of the World',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Olson, D. M., Dinerstein, E., Wikramanayake, E. D., Burgess, N. D., Powell, G. V. N., Underwood, E. C., D&#x27;Amico, J. A., Itoua, I., Strand, H. E., Morrison, J. C., Loucks, C. J., Allnutt, T. F., Ricketts, T. H., Kura, Y., Lamoreux, J. F., Wettengel, W. W., Hedao, P., Kassem, K. R. 2001. Terrestrial ecoregions of the world: a new map of life on Earth. Bioscience 51(11):933-938.</p>
</blockquote>",,,v3.0,"Olson, D. M. ; Dinerstein, E. ; Wikramanayake, E. D. ; Burgess, N. D. ; Powell, G. V. N. ; Underwood, E. C. ; D'Amico, J. A. ; Itoua, I. ; Strand, H. E. ; Morrison, J. C. ; Loucks, C. J. ; Allnutt, T. F. ; Ricketts, T. H. ; Kura, Y. ; Lamoreux, J. F. ; Wettengel, W. W. ; Hedao, P. ; Kassem, K. R.",Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10201087,10.5281/zenodo.10201086,10201086,2023-11-23T13:54:18.384178+00:00,2023-11-23T13:54:18.664351+00:00,dplace,cc-by-nc-4.0,https://zenodo.org/records/10201087,10201087,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-teow/tree/v3.0
10201075,D-PLACE dataset derived from Murdock and White 1969 'Standard Cross-Cultural Sample',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Murdock GP &amp; White DR. 1969. Standard Cross-Cultural Sample. Ethnology. 9:329–369.</p>
</blockquote>",,,v3.0,"Murdock, George P. ; White, Douglas R.",Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10201075,10.5281/zenodo.10201074,10201074,2023-11-23T13:51:39.625241+00:00,2023-11-23T13:51:40.329587+00:00,dplace,cc-by-nc-4.0,https://zenodo.org/records/10201075,10201075,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-sccs/tree/v3.0
10183957,D-PLACE dataset derived from NASA TERRA/MODIS 'Net Primary Productivity',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>NASA. Net Primary Productivity (1 month - TERRA/MODIS)</p>
</blockquote>",,,v3.0,NASA TERRA/MODIS,Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10183957,10.5281/zenodo.10183956,10183956,2023-11-22T07:50:12.806388+00:00,2023-11-22T07:50:13.007789+00:00,dplace,cc-by-nc-4.0,https://zenodo.org/records/10183957,10183957,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-modis/tree/v3.0
10182361,D-PLACE dataset derived from Kreft and Jetz 2007 'Global patterns and determinants of vascular plant diversity',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Kreft H, Jetz W. Global patterns and determinants of vascular plant diversity. Proc Natl Acad Sci. 2007;104: 5925–5930.</p>
</blockquote>",,,v3.0,Kreft H. ; Jetz W.,Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10182361,10.5281/zenodo.10182360,10182360,2023-11-21T17:35:29.961158+00:00,2023-11-21T17:35:30.082884+00:00,dplace,cc-by-nc-4.0,https://zenodo.org/records/10182361,10182361,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-kreft/tree/v3.0
10182356,D-PLACE dataset derived from Jenkins et al. 2013 'Global patterns of terrestrial vertebrate diversity and conservation',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Jenkins CN, Pimm SL, Joppa LN. Global patterns of terrestrial vertebrate diversity and conservation. Proc Natl Acad Sci. 2013;110: E2602–E2610.</p>
</blockquote>",,,v3.0,"Jenkins, CN ; SL Pimm ; LN Joppa",Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10182356,10.5281/zenodo.10182355,10182355,2023-11-21T17:33:12.449545+00:00,2023-11-21T17:33:12.720203+00:00,dplace,cc-by-3.0,https://zenodo.org/records/10182356,10182356,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-jenkins/tree/v3.0
10182319,"D-PLACE dataset derived from Wessel and Smith 2015 'Global Self-consistent, Hierarchical, High-resolution Geography Database'","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Wessel, P., and W. H. F. Smith (1996), A global, self-consistent, hierarchical, high-resolution shoreline database, J. Geophys. Res., 101(B4), 8741–8743, doi:10.1029/96JB00104.

Wessel P, Smith, W. H. F. Global Self-consistent, Hierarchical, High-resolution Geography Database (GSHHS) v2.3.4 [Internet]. 2015. Available: https://www.ngdc.noaa.gov/mgg/shorelines/gshhs.html</p>
</blockquote>",,,v3.0.1,P. Wessel ; W. H. F. Smith,Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10182319,10.5281/zenodo.10182307,10182307,2023-11-21T17:21:05.805470+00:00,2023-11-21T17:21:06.226802+00:00,dplace,lgpl-3.0,https://zenodo.org/records/10182319,10182319,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-gshhs/tree/v3.0.1
10182308,"D-PLACE dataset derived from Wessel and Smith 2015 'Global Self-consistent, Hierarchical, High-resolution Geography Database'","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Wessel, P., and W. H. F. Smith (1996), A global, self-consistent, hierarchical, high-resolution shoreline database, J. Geophys. Res., 101(B4), 8741–8743, doi:10.1029/96JB00104.

Wessel P, Smith, W. H. F. Global Self-consistent, Hierarchical, High-resolution Geography Database (GSHHS) v2.3.4 [Internet]. 2015. Available: https://www.ngdc.noaa.gov/mgg/shorelines/gshhs.html</p>
</blockquote>",,,v3.0,P. Wessel ; W. H. F. Smith,Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10182308,10.5281/zenodo.10182307,10182307,2023-11-21T17:12:14.752763+00:00,2023-11-21T17:12:14.892739+00:00,dplace,lgpl-3.0,https://zenodo.org/records/10182308,10182308,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-gshhs/tree/v3.0
10180043,D-PLACE dataset derived from 'Global Multi-resolution Terrain Elevation Data 2010',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Global Multi-resolution Terrain Elevation Data courtesy of the U.S. Geological Survey (Downloaded 14 Jul 2014)</p>
</blockquote>",,,v3.0,Earth Resources Observation and Science (EROS) Center,Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10180043,10.5281/zenodo.10180042,10180042,2023-11-21T16:21:34.301569+00:00,2023-11-21T16:21:34.430497+00:00,dplace,cc-by-nc-4.0,https://zenodo.org/records/10180043,10180043,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-gmted2010/tree/v3.0
10179301,D-PLACE dataset derived from Lima-Ribeiro et al. 2015 'ecoClimate',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Lima-Ribeiro MS; Varela S; González-Hernández J; Oliveira G; Diniz-Filho JAF; Terribile LC. 2015. ecoClimate: a database of climate data from multiple models for past, present, and future for Macroecologists and Biogeographers Biodiversity Informatics 10, 1-21. DOI: 10.17161/bi.v10i0.4955

Lima-Ribeiro MS; Varela S; González-Hernández J; Oliveira G; Diniz-Filho JAF; Peterson AT; Terribile LC. The ecoClimate Database, http://ecoclimate.org</p>
</blockquote>",,,v3.0,Lima-Ribeiro MS ; Varela S ; González-Hernández J ; Oliveira G ; Diniz-Filho JAF ; Peterson AT ; Terribile LC,Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10179301,10.5281/zenodo.10179300,10179300,2023-11-21T16:07:56.730805+00:00,2023-11-21T16:07:56.937772+00:00,dplace,cc-by-nc-sa-4.0,https://zenodo.org/records/10179301,10179301,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-ecoclimate/tree/v3.0
10177061,D-PLACE dataset derived from Murdock et al. 1999 'Ethnographic Atlas',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Murdock, G. P., R. Textor, H. Barry, III, D. R. White, J. P. Gray, and W. T. Divale. 1999. Ethnographic Atlas. World Cultures 10:24-136 (codebook)</p>
</blockquote>",,,v3.0,"Murdock, G. P. ; R. Textor ; H. Barry, III ; D. R. White ; J. P. Gray ; W. T. Divale",Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10177061,10.5281/zenodo.10177060,10177060,2023-11-21T15:27:37.843341+00:00,2023-11-21T15:27:38.008499+00:00,dplace,cc-by-nc-4.0,https://zenodo.org/records/10177061,10177061,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-ea/tree/v3.0
10171858,D-PLACE dataset derived from Binford 2001 'Constructing Frames of Reference',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Binford, L. 2001. Constructing Frames of Reference: An Analytical Method for Archaeological Theory Building Using Hunter-gatherer and Environmental Data Sets. University of California Press</p>
</blockquote>",,,v3.0,Lewis R. Binford,Kathryn R. Kirby ; Russell D. Gray ; Simon J. Greenhill ; Fiona M. Jordan ; Stephanie Gomes-Ng ; Hans-Jörg Bibiko ; Damián E. Blasi ; Carlos A. Botero ; Claire Bowern ; Carol R. Ember ; Dan Leehr ; Bobbi S. Low ; Joe McCarter ; William Divale ; Michael C. Gavin,10.5281/zenodo.10171858,10.5281/zenodo.10171857,10171857,2023-11-21T13:54:56.989907+00:00,2023-11-21T13:54:57.249930+00:00,dplace,cc-by-nc-4.0,https://zenodo.org/records/10171858,10171858,cldf:StructureDataset;linguistics,dataset,https://github.com/D-PLACE/dplace-dataset-binford/tree/v3.0
10149910,Phlorest phylogeny derived from Zhang et al 2019 'Phylogenetic evidence for Sino-Tibetan origin in northern China in the Late Neolithic',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Zhang M, Yan S, Pan W, &amp; Jin L. 2019. Phylogenetic evidence for Sino-Tibetan origin in northern China in the Late Neolithic. Nature, 569, 112–115.</p>
</blockquote>",,,v1.1,Menghan Zhang ; Shi Yan ; Wuyun Pan ; Li Jin,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149910,10.5281/zenodo.8250323,8250323,2023-11-17T15:59:32.255415+00:00,2023-11-17T15:59:32.419441+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149910,10149910,cldf:Generic;linguistics,dataset,https://github.com/phlorest/zhang_et_al2019/tree/v1.1
10149891,Phlorest phylogeny derived from Walker & Ribeiro 2011 'Bayesian phylogeography of the Arawak expansion in lowland South America',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Walker, R. S., &amp; Ribeiro, L. A. (2011). Bayesian phylogeography of the Arawak expansion in lowland South America. Proceedings of the Royal Society B: Biological Sciences, 278(1718), 2562–2567.</p>
</blockquote>",,,v1.1,R. S. Walker ; L. A. Ribeiro,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149891,10.5281/zenodo.8250306,8250306,2023-11-17T15:48:52.669915+00:00,2023-11-17T15:48:52.804611+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149891,10149891,cldf:Generic;linguistics,dataset,https://github.com/phlorest/walker_and_ribeiro2011/tree/v1.1
10149871,Phlorest phylogeny derived from Sicoli & Holton 2014 'Linguistic phylogenies support back-migration from Beringia to Asia',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Sicoli MA &amp; Holton G (2014) Linguistic phylogenies support back-migration from Beringia to Asia. PLoS One 9(3):e91722.</p>
</blockquote>",,,v1.1,"Sicoli, Mark A. ; Holton, Gary",Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149871,10.5281/zenodo.8250302,8250302,2023-11-17T15:45:26.831875+00:00,2023-11-17T15:45:27.027497+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149871,10149871,cldf:Generic;linguistics,dataset,https://github.com/phlorest/sicoli_and_holton2014/tree/v1.1
10149865,Phlorest phylogeny derived from Sagart et al. 2019 'Dated language phylogenies shed light on the ancestry of Sino-Tibetan',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Sagart L, Jacques G, Lai Y, Ryder RJ, Thouzeau V, Greenhill SJ, List J- M. 2019 Dated language phylogenies shed light on the ancestry of Sino-Tibetan. Proceedings of the National Academy of Sciences, 201817972.</p>
</blockquote>",,,v1.1,"Sagart, Laurent ; Jacques, Guillaume ; Lai, Yunfan ; Ryder, Robin J. ; Thouzeau, Valentin ; List, Johann-Mattis ; Simon J. Greenhill",Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149865,10.5281/zenodo.8250294,8250294,2023-11-17T15:41:16.247543+00:00,2023-11-17T15:41:16.409603+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149865,10149865,cldf:Generic;linguistics,dataset,https://github.com/phlorest/sagart_et_al2019/tree/v1.1
10149839,Phlorest phylogeny derived from Robinson and Holton 2012 'Internal Classification of the Alor-Pantar Language Family Using Computational Methods Applied to the Lexicon',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Robinson, L. C., &amp; Holton, G. (2012). Internal Classification of the Alor-Pantar Language Family Using Computational Methods Applied to the Lexicon. Language Dynamics and Change, 2(2), 123-149. doi:10.1163/22105832-20120201</p>
</blockquote>",,,v1.1,Laura C. Robinson ; Gary Holton,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149839,10.5281/zenodo.8250285,8250285,2023-11-17T15:29:30.909233+00:00,2023-11-17T15:29:31.073970+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149839,10149839,cldf:Generic;linguistics,dataset,https://github.com/phlorest/robinson_and_holton2012/tree/v1.1
10149825,Phlorest phylogeny derived from Lee & Hasegawa 2013 'Evolution of the Ainu Language in Space and Time',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Lee S, Hasegawa T (2013) Evolution of the Ainu Language in Space and Time. PLoS ONE 8(4): e62243. doi: 10.1371/journal.pone.0062243</p>
</blockquote>",,,v1.1,Sean Lee ; Toshikazu Hasegawa,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149825,10.5281/zenodo.8250179,8250179,2023-11-17T15:26:30.946404+00:00,2023-11-17T15:26:31.144884+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149825,10149825,cldf:Generic;linguistics,dataset,https://github.com/phlorest/lee_and_hasegawa2013/tree/v1.1
10149812,Phlorest phylogeny derived from Lee 2015 'A Sketch of Language History in the Korean Peninsula',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Lee S (2015) A Sketch of Language History in the Korean Peninsula. PLoS ONE 10(5): e0128448. doi:10.1371/journal.pone.0128448</p>
</blockquote>",,,v1.1,"Lee, Sean",Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149812,10.5281/zenodo.8250162,8250162,2023-11-17T15:21:16.113246+00:00,2023-11-17T15:21:16.278273+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149812,10149812,cldf:Generic;linguistics,dataset,https://github.com/phlorest/lee2015/tree/v1.1
10149769,Phlorest phylogeny derived from Kolipakam et al. 2018 'A Bayesian phylogenetic study of the Dravidian language family',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Kolipakam V, Jordan FM, Dunn M, Greenhill SJ, Bouckaert R, Gray RD &amp; Verkerk A. 2018. A Bayesian phylogenetic study of the Dravidian language family. R. Soc. Open Sci. 5: 171504.</p>
</blockquote>",,,v1.1,"Kolipakam, Vishnupriya ; Jordan, Fiona M. ; Dunn, Michael ; Bouckaert, Remco ; Gray, Russell D. ; Verkerk, Annemarie ; Simon J. Greenhill",Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149769,10.5281/zenodo.8250129,8250129,2023-11-17T15:06:54.145875+00:00,2023-11-17T15:06:54.349886+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149769,10149769,cldf:Generic;linguistics,dataset,https://github.com/phlorest/kolipakam_et_al2018/tree/v1.1
10149760,Phlorest phylogeny derived from Kitchen et al. 2009 'Bayesian phylogenetic analysis of Semitic languages identifies an Early Bronze Age origin of Semitic in the Near East',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Kitchen A, Ehret C, Assefa S &amp; Mulligan CJ. 2009. Bayesian phylogenetic analysis of Semitic languages identifies an Early Bronze Age origin of Semitic in the Near East. Proceedings of the Royal Society B: Biological Sciences, 270(1668), 2703-2710.</p>
</blockquote>",,,v1.1,A. Kitchen ; C. Ehret ; S. Assefa ; C. J. Mulligan,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149760,10.5281/zenodo.8250115,8250115,2023-11-17T15:02:45.974918+00:00,2023-11-17T15:02:46.184166+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149760,10149760,cldf:Generic;linguistics,dataset,https://github.com/phlorest/kitchen_et_al2009/tree/v1.1
10149695,Phlorest phylogeny derived from Hruschka et al. 2015 'Detecting regular sound changes in linguistics as events of concerted evolution',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Hruschka, D. J., Branford, S., Smith, E. D., Wilkins, J., Meade, A., Pagel, M., &amp; Bhattacharya, T. (2015). Detecting regular sound changes in linguistics as events of concerted evolution. Current Biology, 25(1), 1-9.</p>
</blockquote>",,,v1.1,Daniel J. Hruschka ; Simon Branford ; Eric D. Smith ; Jon Wilkins ; Andrew Meade ; Mark Pagel ; Tanmoy Bhattacharya,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149695,10.5281/zenodo.8250105,8250105,2023-11-17T14:44:21.300066+00:00,2023-11-17T14:44:21.469058+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149695,10149695,cldf:Generic;linguistics,dataset,https://github.com/phlorest/hruschka_et_al2015/tree/v1.1
10149686,Phlorest phylogeny derived from Honkola et al. 2013 'Cultural and climatic changes shape the evolutionary history of the Uralic languages',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Honkola T, Vesakoski O, Korhonen K, Lehtinen J, Syrjänen K &amp; Wahlberg N. 2013. Cultural and climatic changes shape the evolutionary history of the Uralic languages. Journal of Evolutionary Biology, 26(6):1244–1253.</p>
</blockquote>",,,v1.1,"Honkola, T ; Vesakoski, O ; Korhonen, K ; Lehtinen, J ; Syrjänen, K ; Wahlberg, N",Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149686,10.5281/zenodo.8250097,8250097,2023-11-17T14:42:32.542250+00:00,2023-11-17T14:42:32.739232+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149686,10149686,cldf:Generic;linguistics,dataset,https://github.com/phlorest/honkola_et_al2013/tree/v1.1
