ID,Dataset_ID,Language_ID,Value_Count,Form_Count,Entry_Count,Example_Count
4683137-1-sanj1281,4683137-1,sanj1281,2,0,0,0
4683137-1-mand1419,4683137-1,mand1419,2,0,0,0
4683137-1-maho1249,4683137-1,maho1249,43,0,0,0
4683137-1-coas1301,4683137-1,coas1301,2,0,0,0
4683137-1-mako1251,4683137-1,mako1251,19,0,0,0
4683137-1-meke1243,4683137-1,meke1243,19,0,0,0
4683137-1-mika1239,4683137-1,mika1239,26,0,0,0
4683137-1-maka1316,4683137-1,maka1316,33,0,0,0
4683137-1-makl1246,4683137-1,makl1246,17,0,0,0
4683137-1-mank1251,4683137-1,mank1251,1,0,0,0
4683137-1-muku1242,4683137-1,muku1242,3,0,0,0
4683137-1-ngem1255,4683137-1,ngem1255,5,0,0,0
4683137-1-arua1260,4683137-1,arua1260,2,0,0,0
4683137-1-maka1311,4683137-1,maka1311,8,0,0,0
4683137-1-mara1386,4683137-1,mara1386,97,0,0,18
4683137-1-maku1246,4683137-1,maku1246,2,0,0,0
4683137-1-maka1304,4683137-1,maka1304,19,0,0,0
4683137-1-malo1243,4683137-1,malo1243,45,0,0,0
4683137-1-mala1533,4683137-1,mala1533,5,0,0,0
4683137-1-male1284,4683137-1,male1284,16,0,0,2
4683137-1-wand1278,4683137-1,wand1278,35,0,0,0
4683137-1-mali1284,4683137-1,mali1284,1,0,0,0
4683137-1-mull1237,4683137-1,mull1237,61,0,0,0
4683137-1-mola1238,4683137-1,mola1238,1,0,0,0
4683137-1-mlab1235,4683137-1,mlab1235,21,0,0,0
4683137-1-malt1254,4683137-1,malt1254,41,0,0,6
4683137-1-male1289,4683137-1,male1289,33,0,0,0
4683137-1-stan1306,4683137-1,stan1306,4,0,0,1
4683137-1-nucl1706,4683137-1,nucl1706,1,0,0,0
4683137-1-mbul1263,4683137-1,mbul1263,32,0,0,0
4683137-1-east2328,4683137-1,east2328,45,0,0,2
4683137-1-mamb1294,4683137-1,mamb1294,7,0,0,0
4683137-1-mama1275,4683137-1,mama1275,33,0,0,0
4683137-1-moks1248,4683137-1,moks1248,6,0,0,0
4683137-1-mamp1244,4683137-1,mamp1244,4,0,0,0
4683137-1-mama1276,4683137-1,mama1276,3,0,0,0
4683137-1-nege1240,4683137-1,nege1240,1,0,0,0
4683137-1-mamv1243,4683137-1,mamv1243,28,0,0,0
4683137-1-mamb1296,4683137-1,mamb1296,10,0,0,0
4683137-1-muna1247,4683137-1,muna1247,63,0,0,6
4683137-1-manc1252,4683137-1,manc1252,49,0,0,2
4683137-1-nort2952,4683137-1,nort2952,76,0,0,0
4683137-1-mang1405,4683137-1,mang1405,30,0,0,0
4683137-1-moni1261,4683137-1,moni1261,16,0,0,0
4683137-1-mart1256,4683137-1,mart1256,13,0,0,0
4683137-1-east2426,4683137-1,east2426,1,0,0,0
4683137-1-mana1295,4683137-1,mana1295,54,0,0,1
4683137-1-mono1275,4683137-1,mono1275,34,0,0,1
4683137-1-mand1442,4683137-1,mand1442,1,0,0,0
4683137-1-mans1258,4683137-1,mans1258,63,0,0,0
4683137-1-ment1249,4683137-1,ment1249,12,0,0,0
4683137-1-kimm1245,4683137-1,kimm1245,1,0,0,0
4683137-1-mina1269,4683137-1,mina1269,11,0,0,0
4683137-1-manx1243,4683137-1,manx1243,5,0,0,0
4683137-1-marg1253,4683137-1,marg1253,38,0,0,0
4683137-1-monz1249,4683137-1,monz1249,7,0,0,0
4683137-1-mono1273,4683137-1,mono1273,25,0,0,0
4683137-1-shek1244,4683137-1,shek1244,2,0,0,0
4683137-1-erzy1239,4683137-1,erzy1239,39,0,0,2
4683137-1-mofu1248,4683137-1,mofu1248,17,0,0,0
4683137-1-mogh1245,4683137-1,mogh1245,34,0,0,0
4683137-1-moha1258,4683137-1,moha1258,41,0,0,0
4683137-1-moha1256,4683137-1,moha1256,10,0,0,0
4683137-1-moki1238,4683137-1,moki1238,70,0,0,2
4683137-1-roma1327,4683137-1,roma1327,83,0,0,0
4683137-1-nucl1452,4683137-1,nucl1452,18,0,0,0
4683137-1-monn1252,4683137-1,monn1252,39,0,0,0
4683137-1-moss1236,4683137-1,moss1236,44,0,0,0
4683137-1-mopa1243,4683137-1,mopa1243,5,0,0,0
4683137-1-morm1235,4683137-1,morm1235,38,0,0,0
4683137-1-mose1249,4683137-1,mose1249,47,0,0,0
4683137-1-siwa1245,4683137-1,siwa1245,34,0,0,2
4683137-1-moru1253,4683137-1,moru1253,42,0,0,2
4683137-1-movi1243,4683137-1,movi1243,39,0,0,0
4683137-1-murr1258,4683137-1,murr1258,57,0,0,2
4683137-1-myen1241,4683137-1,myen1241,11,0,0,0
4683137-1-maip1246,4683137-1,maip1246,22,0,0,0
4683137-1-mian1256,4683137-1,mian1256,37,0,0,0
4683137-1-mpur1239,4683137-1,mpur1239,30,0,0,0
4683137-1-mapo1246,4683137-1,mapo1246,2,0,0,0
4683137-1-momu1241,4683137-1,momu1241,7,0,0,0
4683137-1-mara1385,4683137-1,mara1385,34,0,0,7
4683137-1-rong1264,4683137-1,rong1264,7,0,0,0
4683137-1-nucl1622,4683137-1,nucl1622,71,0,0,6
4683137-1-marg1265,4683137-1,marg1265,77,0,0,2
4683137-1-mari1424,4683137-1,mari1424,26,0,0,0
4683137-1-moro1289,4683137-1,moro1289,18,0,0,0
4683137-1-ngad1258,4683137-1,ngad1258,21,0,0,0
4683137-1-muri1260,4683137-1,muri1260,3,0,0,0
4683137-1-murl1244,4683137-1,murl1244,97,0,0,9
4683137-1-mara1404,4683137-1,mara1404,12,0,0,0
4683137-1-moro1285,4683137-1,moro1285,55,0,0,0
4683137-1-nort2845,4683137-1,nort2845,34,0,0,0
4683137-1-mari1419,4683137-1,mari1419,16,0,0,0
4683137-1-nucl1594,4683137-1,nucl1594,20,0,0,0
4683137-1-mart1255,4683137-1,mart1255,136,0,0,9
4683137-1-maru1249,4683137-1,maru1249,34,0,0,0
4683137-1-muru1266,4683137-1,muru1266,30,0,0,0
4683137-1-chib1270,4683137-1,chib1270,27,0,0,0
4683137-1-muns1251,4683137-1,muns1251,8,0,0,0
4683137-1-mars1254,4683137-1,mars1254,11,0,0,0
4683137-1-ngil1242,4683137-1,ngil1242,31,0,0,1
4683137-1-nucl1440,4683137-1,nucl1440,48,0,0,0
4683137-1-muso1238,4683137-1,muso1238,24,0,0,0
4683137-1-mais1250,4683137-1,mais1250,38,0,0,0
4683137-1-sout2985,4683137-1,sout2985,100,0,0,1
4683137-1-west2418,4683137-1,west2418,1,0,0,0
4683137-1-buka1257,4683137-1,buka1257,4,0,0,0
4683137-1-matu1259,4683137-1,matu1259,25,0,0,0
4683137-1-mont1268,4683137-1,mont1268,8,0,0,0
4683137-1-tlah1239,4683137-1,tlah1239,21,0,0,0
4683137-1-bari1297,4683137-1,bari1297,2,0,0,0
4683137-1-matu1261,4683137-1,matu1261,1,0,0,0
4683137-1-matt1238,4683137-1,matt1238,2,0,0,0
4683137-1-kuma1274,4683137-1,kuma1274,12,0,0,0
4683137-1-toto1305,4683137-1,toto1305,17,0,0,0
4683137-1-mati1255,4683137-1,mati1255,29,0,0,0
4683137-1-wamp1249,4683137-1,wamp1249,16,0,0,0
4683137-1-motu1246,4683137-1,motu1246,37,0,0,1
4683137-1-makh1264,4683137-1,makh1264,24,0,0,0
4683137-1-mund1327,4683137-1,mund1327,10,0,0,0
4683137-1-barg1252,4683137-1,barg1252,7,0,0,0
4683137-1-muin1242,4683137-1,muin1242,32,0,0,0
4683137-1-mula1253,4683137-1,mula1253,8,0,0,0
4683137-1-nucl1240,4683137-1,nucl1240,63,0,0,0
4683137-1-muon1246,4683137-1,muon1246,1,0,0,0
4683137-1-mwag1236,4683137-1,mwag1236,66,0,0,14
4683137-1-murs1242,4683137-1,murs1242,30,0,0,0
4683137-1-muss1246,4683137-1,muss1246,37,0,0,0
4683137-1-sout2986,4683137-1,sout2986,37,0,0,0
4683137-1-mund1330,4683137-1,mund1330,13,0,0,0
4683137-1-muyu1244,4683137-1,muyu1244,2,0,0,0
4683137-1-west2555,4683137-1,west2555,34,0,0,0
4683137-1-mawc1242,4683137-1,mawc1242,4,0,0,0
4683137-1-mwer1248,4683137-1,mwer1248,30,0,0,0
4683137-1-lake1258,4683137-1,lake1258,2,0,0,0
4683137-1-nort2968,4683137-1,nort2968,8,0,0,0
4683137-1-motl1237,4683137-1,motl1237,36,0,0,1
4683137-1-plai1259,4683137-1,plai1259,3,0,0,0
4683137-1-atat1238,4683137-1,atat1238,7,0,0,2
4683137-1-sanm1295,4683137-1,sanm1295,146,0,0,31
4683137-1-mele1250,4683137-1,mele1250,24,0,0,0
4683137-1-pino1237,4683137-1,pino1237,31,0,0,0
4683137-1-alac1244,4683137-1,alac1244,1,0,0,0
4683137-1-ocot1243,4683137-1,ocot1243,37,0,0,0
4683137-1-peno1244,4683137-1,peno1244,46,0,0,0
4683137-1-sila1250,4683137-1,sila1250,2,0,0,0
4683137-1-ayut1236,4683137-1,ayut1236,3,0,0,0
4683137-1-chay1249,4683137-1,chay1249,2,0,0,0
4683137-1-yoso1239,4683137-1,yoso1239,22,0,0,0
4683137-1-coat1241,4683137-1,coat1241,2,0,0,0
4683137-1-maya1282,4683137-1,maya1282,13,0,0,0
4683137-1-mayo1261,4683137-1,mayo1261,29,0,0,0
4683137-1-mang1381,4683137-1,mang1381,133,0,0,25
4683137-1-mala1464,4683137-1,mala1464,68,0,0,3
4683137-1-maan1238,4683137-1,maan1238,19,0,0,0
4683137-1-mayo1264,4683137-1,mayo1264,3,0,0,0
4683137-1-mats1244,4683137-1,mats1244,17,0,0,0
4683137-1-mayk1239,4683137-1,mayk1239,4,0,0,0
4683137-1-chiq1250,4683137-1,chiq1250,37,0,0,0
4683137-1-huau1238,4683137-1,huau1238,16,0,0,0
4683137-1-maza1291,4683137-1,maza1291,6,0,0,0
4683137-1-naba1256,4683137-1,naba1256,37,0,0,0
4683137-1-nade1244,4683137-1,nade1244,34,0,0,1
4683137-1-nafa1258,4683137-1,nafa1258,4,0,0,0
4683137-1-yale1246,4683137-1,yale1246,27,0,0,2
4683137-1-niha1238,4683137-1,niha1238,28,0,0,0
4683137-1-nana1257,4683137-1,nana1257,36,0,0,0
4683137-1-lish1245,4683137-1,lish1245,44,0,0,2
4683137-1-naka1262,4683137-1,naka1262,44,0,0,0
4683137-1-nali1244,4683137-1,nali1244,25,0,0,0
4683137-1-nami1256,4683137-1,nami1256,37,0,0,0
4683137-1-nand1266,4683137-1,nand1266,74,0,0,2
4683137-1-lish1246,4683137-1,lish1246,14,0,0,0
4683137-1-nara1262,4683137-1,nara1262,59,0,0,0
4683137-1-naas1242,4683137-1,naas1242,60,0,0,0
4683137-1-natc1249,4683137-1,natc1249,22,0,0,0
4683137-1-naur1243,4683137-1,naur1243,9,0,0,0
4683137-1-nava1243,4683137-1,nava1243,107,0,0,23
4683137-1-naxi1245,4683137-1,naxi1245,22,0,0,0
4683137-1-bign1238,4683137-1,bign1238,9,0,0,0
4683137-1-kenu1236,4683137-1,kenu1236,128,0,0,11
4683137-1-ghul1238,4683137-1,ghul1238,5,0,0,0
4683137-1-natu1246,4683137-1,natu1246,11,0,0,0
4683137-1-ngba1284,4683137-1,ngba1284,25,0,0,0
4683137-1-nyam1277,4683137-1,nyam1277,4,0,0,0
4683137-1-ngab1239,4683137-1,ngab1239,47,0,0,0
4683137-1-carn1240,4683137-1,carn1240,63,0,0,0
4683137-1-ntch1242,4683137-1,ntch1242,30,0,0,0
4683137-1-sout2808,4683137-1,sout2808,37,0,0,0
4683137-1-nand1264,4683137-1,nand1264,12,0,0,0
4683137-1-ndog1248,4683137-1,ndog1248,2,0,0,0
4683137-1-samb1305,4683137-1,samb1305,33,0,0,0
4683137-1-djee1236,4683137-1,djee1236,35,0,0,0
4683137-1-ndon1254,4683137-1,ndon1254,41,0,0,0
4683137-1-ndut1239,4683137-1,ndut1239,45,0,0,0
4683137-1-ndum1239,4683137-1,ndum1239,30,0,0,0
4683137-1-ndyu1242,4683137-1,ndyu1242,117,0,0,9
4683137-1-dutc1253,4683137-1,dutc1253,2,0,0,0
4683137-1-negi1245,4683137-1,negi1245,2,0,0,0
4683137-1-neha1247,4683137-1,neha1247,29,0,0,0
4683137-1-kuma1276,4683137-1,kuma1276,8,0,0,1
4683137-1-nene1249,4683137-1,nene1249,116,0,0,3
4683137-1-toho1245,4683137-1,toho1245,113,0,0,0
4683137-1-newa1246,4683137-1,newa1246,99,0,0,6
4683137-1-neyo1238,4683137-1,neyo1238,19,0,0,0
4683137-1-nezp1238,4683137-1,nezp1238,103,0,0,8
4683137-1-ngan1291,4683137-1,ngan1291,45,0,0,1
4683137-1-ngba1285,4683137-1,ngba1285,12,0,0,0
4683137-1-ngad1261,4683137-1,ngad1261,33,0,0,0
4683137-1-nang1259,4683137-1,nang1259,50,0,0,3
4683137-1-wang1291,4683137-1,wang1291,136,0,0,10
4683137-1-ngal1293,4683137-1,ngal1293,58,0,0,1
4683137-1-ngam1268,4683137-1,ngam1268,42,0,0,0
4683137-1-ngan1295,4683137-1,ngan1295,28,0,0,0
4683137-1-ngon1269,4683137-1,ngon1269,35,0,0,0
4683137-1-narr1259,4683137-1,narr1259,6,0,0,0
4683137-1-tang1336,4683137-1,tang1336,42,0,0,0
4683137-1-nort2836,4683137-1,nort2836,23,0,0,0
4683137-1-ngaw1240,4683137-1,ngaw1240,26,0,0,0
4683137-1-ngiz1242,4683137-1,ngiz1242,65,0,0,0
4683137-1-nhan1238,4683137-1,nhan1238,27,0,0,2
4683137-1-cent2132,4683137-1,cent2132,1,0,0,0
4683137-1-huas1257,4683137-1,huas1257,35,0,0,0
4683137-1-mich1245,4683137-1,mich1245,35,0,0,0
4683137-1-nort2957,4683137-1,nort2957,39,0,0,0
4683137-1-poch1244,4683137-1,poch1244,1,0,0,0
4683137-1-tete1251,4683137-1,tete1251,108,0,0,11
4683137-1-noon1243,4683137-1,noon1243,55,0,0,0
4683137-1-guer1241,4683137-1,guer1241,2,0,0,0
4683137-1-nias1242,4683137-1,nias1242,47,0,0,5
4683137-1-cent1990,4683137-1,cent1990,30,0,0,0
4683137-1-niua1240,4683137-1,niua1240,29,0,0,0
4683137-1-japa1238,4683137-1,japa1238,2,0,0,0
4683137-1-nucl1633,4683137-1,nucl1633,20,0,0,0
4683137-1-ning1273,4683137-1,ning1273,4,0,0,0
4683137-1-nyis1236,4683137-1,nyis1236,38,0,0,1
4683137-1-diti1235,4683137-1,diti1235,2,0,0,0
4683137-1-niue1239,4683137-1,niue1239,49,0,0,1
4683137-1-gily1242,4683137-1,gily1242,137,0,0,7
4683137-1-nyun1247,4683137-1,nyun1247,7,0,0,0
4683137-1-ngal1292,4683137-1,ngal1292,16,0,0,0
4683137-1-nkem1242,4683137-1,nkem1242,27,0,0,0
4683137-1-naka1260,4683137-1,naka1260,15,0,0,0
4683137-1-nkon1245,4683137-1,nkon1245,35,0,0,0
4683137-1-chig1238,4683137-1,chig1238,107,0,0,7
4683137-1-nuku1260,4683137-1,nuku1260,4,0,0,0
4683137-1-nyah1250,4683137-1,nyah1250,13,0,0,0
4683137-1-ngar1286,4683137-1,ngar1286,1,0,0,0
4683137-1-ngar1287,4683137-1,ngar1287,3,0,0,0
4683137-1-nyam1271,4683137-1,nyam1271,1,0,0,0
4683137-1-maon1238,4683137-1,maon1238,35,0,0,1
4683137-1-sout2994,4683137-1,sout2994,61,0,0,1
4683137-1-samo1303,4683137-1,samo1303,4,0,0,0
4683137-1-isth1242,4683137-1,isth1242,6,0,0,0
4683137-1-mana1288,4683137-1,mana1288,15,0,0,0
4683137-1-nima1245,4683137-1,nima1245,2,0,0,0
4683137-1-nend1239,4683137-1,nend1239,14,0,0,0
4683137-1-neng1238,4683137-1,neng1238,24,0,0,0
4683137-1-nyan1304,4683137-1,nyan1304,9,0,0,0
4683137-1-nank1250,4683137-1,nank1250,27,0,0,0
4683137-1-tuva1244,4683137-1,tuva1244,62,0,0,5
4683137-1-nort2784,4683137-1,nort2784,1,0,0,0
4683137-1-nant1249,4683137-1,nant1249,1,0,0,0
4683137-1-nobi1240,4683137-1,nobi1240,16,0,0,0
4683137-1-noct1238,4683137-1,noct1238,31,0,0,2
4683137-1-noga1249,4683137-1,noga1249,20,0,0,1
4683137-1-noma1263,4683137-1,noma1263,3,0,0,0
4683137-1-noon1242,4683137-1,noon1242,49,0,0,0
4683137-1-norw1259,4683137-1,norw1259,67,0,0,2
4683137-1-isth1241,4683137-1,isth1241,2,0,0,0
4683137-1-narp1239,4683137-1,narp1239,32,0,0,0
4683137-1-nige1257,4683137-1,nige1257,4,0,0,0
4683137-1-naga1394,4683137-1,naga1394,2,0,0,0
4683137-1-napu1241,4683137-1,napu1241,4,0,0,0
4683137-1-nane1238,4683137-1,nane1238,15,0,0,0
4683137-1-naro1251,4683137-1,naro1251,1,0,0,0
4683137-1-naro1249,4683137-1,naro1249,3,0,0,0
4683137-1-nsen1242,4683137-1,nsen1242,26,0,0,0
4683137-1-nisg1240,4683137-1,nisg1240,43,0,0,0
4683137-1-nask1242,4683137-1,nask1242,2,0,0,0
4683137-1-nise1244,4683137-1,nise1244,25,0,0,0
4683137-1-assy1241,4683137-1,assy1241,3,0,0,0
4683137-1-high1278,4683137-1,high1278,3,0,0,1
4683137-1-norw1255,4683137-1,norw1255,1,0,0,0
4683137-1-ngit1239,4683137-1,ngit1239,97,0,0,13
4683137-1-ngaa1240,4683137-1,ngaa1240,34,0,0,0
4683137-1-nate1242,4683137-1,nate1242,2,0,0,0
4683137-1-ntom1248,4683137-1,ntom1248,18,0,0,0
4683137-1-nuau1240,4683137-1,nuau1240,47,0,0,4
4683137-1-nubi1253,4683137-1,nubi1253,3,0,0,0
4683137-1-nuer1246,4683137-1,nuer1246,42,0,0,0
4683137-1-nung1290,4683137-1,nung1290,118,0,0,15
4683137-1-nuka1242,4683137-1,nuka1242,2,0,0,0
4683137-1-nung1283,4683137-1,nung1283,63,0,0,0
4683137-1-nupe1254,4683137-1,nupe1254,43,0,0,0
4683137-1-nusu1239,4683137-1,nusu1239,8,0,0,1
4683137-1-noot1239,4683137-1,noot1239,47,0,0,0
4683137-1-nyaw1247,4683137-1,nyaw1247,16,0,0,0
4683137-1-nyan1313,4683137-1,nyan1313,13,0,0,0
4683137-1-nyih1240,4683137-1,nyih1240,10,0,0,0
4683137-1-amas1236,4683137-1,amas1236,40,0,0,1
4683137-1-tukp1239,4683137-1,tukp1239,19,0,0,0
4683137-1-nyal1254,4683137-1,nyal1254,3,0,0,0
4683137-1-nyam1276,4683137-1,nyam1276,28,0,0,0
4683137-1-nyig1240,4683137-1,nyig1240,20,0,0,0
4683137-1-nyan1301,4683137-1,nyan1301,10,0,0,0
4683137-1-nyul1247,4683137-1,nyul1247,31,0,0,0
4683137-1-nzak1247,4683137-1,nzak1247,31,0,0,0
4683137-1-zeme1240,4683137-1,zeme1240,25,0,0,0
4683137-1-newz1236,4683137-1,newz1236,2,0,0,0
4683137-1-ogbr1243,4683137-1,ogbr1243,38,0,0,0
4683137-1-obok1239,4683137-1,obok1239,4,0,0,0
4683137-1-obol1243,4683137-1,obol1243,45,0,0,5
4683137-1-ocai1244,4683137-1,ocai1244,21,0,0,0
4683137-1-occi1239,4683137-1,occi1239,7,0,0,0
4683137-1-atzi1235,4683137-1,atzi1235,34,0,0,0
4683137-1-ogbi1239,4683137-1,ogbi1239,13,0,0,0
4683137-1-oyyy1238,4683137-1,oyyy1238,1,0,0,0
4683137-1-ixte1237,4683137-1,ixte1237,9,0,0,9
4683137-1-east2542,4683137-1,east2542,66,0,0,5
4683137-1-seve1240,4683137-1,seve1240,6,0,0,0
4683137-1-okan1243,4683137-1,okan1243,5,0,0,0
4683137-1-adiv1239,4683137-1,adiv1239,2,0,0,0
4683137-1-oksa1245,4683137-1,oksa1245,27,0,0,0
4683137-1-okuu1243,4683137-1,okuu1243,2,0,0,0
4683137-1-ngaj1237,4683137-1,ngaj1237,7,0,0,0
4683137-1-oloo1241,4683137-1,oloo1241,37,0,0,1
4683137-1-olut1240,4683137-1,olut1240,5,0,0,0
4683137-1-omag1248,4683137-1,omag1248,1,0,0,0
4683137-1-omah1247,4683137-1,omah1247,24,0,0,0
4683137-1-omie1241,4683137-1,omie1241,24,0,0,0
4683137-1-onei1249,4683137-1,onei1249,125,0,0,13
4683137-1-molm1235,4683137-1,molm1235,24,0,0,0
4683137-1-onge1236,4683137-1,onge1236,29,0,0,0
4683137-1-onon1246,4683137-1,onon1246,3,0,0,0
4683137-1-onoo1246,4683137-1,onoo1246,15,0,0,0
4683137-1-emai1241,4683137-1,emai1241,11,0,0,0
4683137-1-bora1271,4683137-1,bora1271,5,0,0,0
4683137-1-oroc1248,4683137-1,oroc1248,5,0,0,0
4683137-1-peri1253,4683137-1,peri1253,11,0,0,0
4683137-1-orej1242,4683137-1,orej1242,3,0,0,0
4683137-1-east2652,4683137-1,east2652,142,0,0,19
4683137-1-tega1236,4683137-1,tega1236,57,0,0,0
4683137-1-orok1265,4683137-1,orok1265,26,0,0,0
4683137-1-orok1267,4683137-1,orok1267,2,0,0,0
4683137-1-ormu1247,4683137-1,ormu1247,14,0,0,0
4683137-1-orok1269,4683137-1,orok1269,29,0,0,0
4683137-1-waat1238,4683137-1,waat1238,31,0,0,0
4683137-1-orya1242,4683137-1,orya1242,12,0,0,0
4683137-1-osag1243,4683137-1,osag1243,39,0,0,0
4683137-1-quer1236,4683137-1,quer1236,2,0,0,0
4683137-1-osse1243,4683137-1,osse1243,54,0,0,1
4683137-1-mezq1235,4683137-1,mezq1235,109,0,0,7
4683137-1-iowa1245,4683137-1,iowa1245,3,0,0,0
4683137-1-otor1240,4683137-1,otor1240,24,0,0,0
4683137-1-east2556,4683137-1,east2556,3,0,0,0
4683137-1-west2721,4683137-1,west2721,5,0,0,0
4683137-1-owin1240,4683137-1,owin1240,8,0,0,0
4683137-1-paaa1242,4683137-1,paaa1242,37,0,0,0
4683137-1-paco1243,4683137-1,paco1243,17,0,0,0
4683137-1-pado1242,4683137-1,pado1242,5,0,0,0
4683137-1-paez1247,4683137-1,paez1247,60,0,0,1
4683137-1-pagu1249,4683137-1,pagu1249,3,0,0,0
4683137-1-paiw1248,4683137-1,paiw1248,121,0,0,7
4683137-1-paka1251,4683137-1,paka1251,1,0,0,0
4683137-1-pala1344,4683137-1,pala1344,68,0,0,0
4683137-1-cent2145,4683137-1,cent2145,14,0,0,0
4683137-1-panj1256,4683137-1,panj1256,76,0,0,3
4683137-1-papi1253,4683137-1,papi1253,6,0,0,0
4683137-1-pari1256,4683137-1,pari1256,41,0,0,0
4683137-1-pate1247,4683137-1,pate1247,31,0,0,0
4683137-1-paum1247,4683137-1,paum1247,118,0,0,8
4683137-1-pawa1255,4683137-1,pawa1255,43,0,0,0
4683137-1-pima1248,4683137-1,pima1248,38,0,0,0
4683137-1-poqo1253,4683137-1,poqo1253,3,0,0,0
4683137-1-folo1238,4683137-1,folo1238,24,0,0,0
4683137-1-pech1241,4683137-1,pech1241,36,0,0,0
4683137-1-pemo1248,4683137-1,pemo1248,4,0,0,0
4683137-1-peng1244,4683137-1,peng1244,2,0,0,0
4683137-1-pero1241,4683137-1,pero1241,52,0,0,2
4683137-1-pila1245,4683137-1,pila1245,36,0,0,0
4683137-1-ping1243,4683137-1,ping1243,1,0,0,0
4683137-1-pwon1235,4683137-1,pwon1235,13,0,0,0
4683137-1-piar1243,4683137-1,piar1243,26,0,0,0
4683137-1-pile1238,4683137-1,pile1238,6,0,0,0
4683137-1-pint1250,4683137-1,pint1250,7,0,0,0
4683137-1-pipi1250,4683137-1,pipi1250,75,0,0,4
4683137-1-yine1238,4683137-1,yine1238,30,0,0,0
4683137-1-asue1235,4683137-1,asue1235,20,0,0,0
4683137-1-pitj1243,4683137-1,pitj1243,109,0,0,8
4683137-1-poqo1254,4683137-1,poqo1254,4,0,0,0
4683137-1-darl1243,4683137-1,darl1243,41,0,0,0
4683137-1-poko1263,4683137-1,poko1263,36,0,0,0
4683137-1-play1240,4683137-1,play1240,2,0,0,0
4683137-1-pola1255,4683137-1,pola1255,3,0,0,0
4683137-1-paul1238,4683137-1,paul1238,43,0,0,0
4683137-1-pali1279,4683137-1,pali1279,33,0,0,0
4683137-1-palo1243,4683137-1,palo1243,5,0,0,0
4683137-1-cent2138,4683137-1,cent2138,9,0,0,2
4683137-1-east2545,4683137-1,east2545,42,0,0,11
4683137-1-nort2966,4683137-1,nort2966,8,0,0,0
4683137-1-paam1238,4683137-1,paam1238,103,0,0,12
4683137-1-pamo1252,4683137-1,pamo1252,8,0,0,0
4683137-1-pang1287,4683137-1,pang1287,18,0,0,0
4683137-1-pang1290,4683137-1,pang1290,35,0,0,0
4683137-1-nort2954,4683137-1,nort2954,49,0,0,0
4683137-1-enap1235,4683137-1,enap1235,19,0,0,0
4683137-1-youn1235,4683137-1,youn1235,24,0,0,0
4683137-1-pana1307,4683137-1,pana1307,17,0,0,0
4683137-1-pany1241,4683137-1,pany1241,29,0,0,3
4683137-1-fwai1237,4683137-1,fwai1237,13,0,0,0
4683137-1-park1239,4683137-1,park1239,30,0,0,0
4683137-1-pogo1243,4683137-1,pogo1243,15,0,0,0
4683137-1-pohn1238,4683137-1,pohn1238,65,0,0,2
4683137-1-rawo1244,4683137-1,rawo1244,23,0,0,0
4683137-1-poli1260,4683137-1,poli1260,89,0,0,25
4683137-1-mezo1235,4683137-1,mezo1235,6,0,0,0
4683137-1-port1283,4683137-1,port1283,59,0,0,1
4683137-1-pota1247,4683137-1,pota1247,2,0,0,0
4683137-1-powh1243,4683137-1,powh1243,2,0,0,0
4683137-1-piap1246,4683137-1,piap1246,5,0,0,0
4683137-1-pitt1247,4683137-1,pitt1247,41,0,0,0
4683137-1-pras1239,4683137-1,pras1239,26,0,0,1
4683137-1-pare1272,4683137-1,pare1272,3,0,0,0
4683137-1-duru1236,4683137-1,duru1236,5,0,0,0
4683137-1-asut1235,4683137-1,asut1235,30,0,0,0
4683137-1-pira1253,4683137-1,pira1253,133,0,0,14
4683137-1-prin1242,4683137-1,prin1242,1,0,0,0
4683137-1-puri1258,4683137-1,puri1258,33,0,0,0
4683137-1-west2369,4683137-1,west2369,147,0,0,24
4683137-1-pira1254,4683137-1,pira1254,2,0,0,0
4683137-1-cent1973,4683137-1,cent1973,69,0,0,8
4683137-1-sanj1285,4683137-1,sanj1285,18,0,0,0
4683137-1-plai1235,4683137-1,plai1235,1,0,0,0
4683137-1-male1292,4683137-1,male1292,90,0,0,12
4683137-1-sout2982,4683137-1,sout2982,83,0,0,6
4683137-1-coyo1236,4683137-1,coyo1236,2,0,0,0
4683137-1-port1285,4683137-1,port1285,29,0,0,0
4683137-1-dumb1241,4683137-1,dumb1241,5,0,0,0
4683137-1-pait1244,4683137-1,pait1244,1,0,0,0
4683137-1-patp1243,4683137-1,patp1243,4,0,0,0
4683137-1-patt1248,4683137-1,patt1248,33,0,0,0
4683137-1-patw1250,4683137-1,patw1250,19,0,0,0
4683137-1-puin1248,4683137-1,puin1248,2,0,0,0
4683137-1-para1301,4683137-1,para1301,13,0,0,0
4683137-1-pulu1242,4683137-1,pulu1242,44,0,0,2
4683137-1-pumi1242,4683137-1,pumi1242,31,0,0,2
4683137-1-puqu1242,4683137-1,puqu1242,5,0,0,0
4683137-1-pure1242,4683137-1,pure1242,82,0,0,0
4683137-1-pawn1254,4683137-1,pawn1254,25,0,0,0
4683137-1-afar1241,4683137-1,afar1241,28,0,0,0
4683137-1-chiq1249,4683137-1,chiq1249,2,0,0,0
4683137-1-qawa1238,4683137-1,qawa1238,57,0,0,2
4683137-1-ayac1239,4683137-1,ayac1239,7,0,0,0
4683137-1-boli1262,4683137-1,boli1262,1,0,0,0
